Type,Montant,Nom_src,Ancien_solde_src,Nouveau_solde_src,Nom_dest,Ancien_solde_dest,Nouveau_solde_dest,Date
TRANSFER,92205,Nath Bruneau,420411,328206,Frédéric Couturier,47401,139606,2022-01-13
CASH_OUT,78599,Frédéric Couturier,139606,61007,Agence_mtn_Cotonou,300000,221401,2022-01-14
TRANSFER,331563,François Michel-Legros,364821,33258,Frédéric Couturier,61007,392570,2022-01-14
TRANSFER,6579,Frédéric Couturier,392570,385991,Raymond Rossi,1310600,1304021,2022-01-14
CASH_OUT,4136,Frédéric Couturier,385991,381855,Agence_mtn_Ouidah,300000,295864,2022-01-16
CASH_OUT,129291,Frédéric Couturier,381855,252564,Agence_mtn_Cotonou,300000,170709,2022-01-17
CASH_IN,267368,Agence_mtn_Abomey,300000,32632,Frédéric Couturier,252564,519932,2022-01-17
TRANSFER,259138,Cécile Germain,278776,19638,Frédéric Couturier,519932,779070,2022-01-20
CASH_OUT,417388,Frédéric Couturier,779070,361682,Agence_mtn_Cotonou,300000,-117388,2022-01-21
TRANSFER,293431,Frédéric Couturier,361682,68251,Philippine Courtois,162393,-131038,2022-01-21
TRANSFER,220748,Gilbert Foucher,538762,318014,Frédéric Couturier,68251,288999,2022-01-23
CASH_IN,8407,Agence_mtn_Ouidah,300000,291593,Frédéric Couturier,288999,297406,2022-01-24
TRANSFER,5030,Margot Riou du Fernandes,15018,9988,Frédéric Couturier,297406,302436,2022-01-25
TRANSFER,238423,Frédéric Couturier,302436,64013,Gilbert Foucher,318014,79591,2022-01-27
CASH_OUT,1610,Margot Riou du Fernandes,9988,8378,Agence_mtn_Ouidah,300000,298390,2022-01-01
CASH_OUT,636,Margot Riou du Fernandes,8378,7742,Agence_mtn_Ouidah,300000,299364,2022-01-03
TRANSFER,402,Margot Riou du Fernandes,7742,7340,Étienne Roche,65121,64719,2022-01-04
CASH_OUT,2510,Margot Riou du Fernandes,7340,4830,Agence_mtn_Abomey,300000,297490,2022-01-04
CASH_IN,219901,Agence_mtn_Ouidah,300000,80099,Margot Riou du Fernandes,4830,224731,2022-01-04
CASH_OUT,91742,Margot Riou du Fernandes,224731,132989,Agence_mtn_Abomey,300000,208258,2022-01-05
CASH_IN,66797,Agence_mtn_Abomey,300000,233203,Margot Riou du Fernandes,132989,199786,2022-01-07
CASH_IN,52111,Agence_mtn_Abomey,300000,247889,Margot Riou du Fernandes,199786,251897,2022-01-07
TRANSFER,2736,Sophie Gonzalez,74794,72058,Margot Riou du Fernandes,251897,254633,2022-01-07
TRANSFER,382591,Bertrand Charles,1913804,1531213,Margot Riou du Fernandes,254633,637224,2022-01-08
CASH_OUT,439973,Margot Riou du Fernandes,637224,197251,Agence_mtn_Abomey,300000,-139973,2022-01-10
TRANSFER,56592,Margot Riou du Fernandes,197251,140659,Eugène Poulain,888560,831968,2022-01-11
TRANSFER,88844,Margot Riou du Fernandes,140659,51815,Gilbert Foucher,79591,-9253,2022-01-12
CASH_OUT,2722,Margot Riou du Fernandes,51815,49093,Agence_mtn_Cotonou,300000,297278,2022-01-15
CASH_IN,182258,Agence_mtn_Cotonou,300000,117742,Margot Riou du Fernandes,49093,231351,2022-01-15
CASH_OUT,57344,Margot Riou du Fernandes,231351,174007,Agence_mtn_Cotonou,300000,242656,2022-01-17
CASH_OUT,107684,Margot Riou du Fernandes,174007,66323,Agence_mtn_Ouidah,300000,192316,2022-01-19
CASH_OUT,2593,Margot Riou du Fernandes,66323,63730,Agence_mtn_Cotonou,300000,297407,2022-01-19
CASH_OUT,40446,Margot Riou du Fernandes,63730,23284,Agence_mtn_Ouidah,300000,259554,2022-01-20
CASH_OUT,22015,Margot Riou du Fernandes,23284,1269,Agence_mtn_Ouidah,300000,277985,2022-01-20
TRANSFER,638,Margot Riou du Fernandes,1269,631,Franck-Charles Texier,1106600,1105962,2022-01-20
TRANSFER,130,Margot Riou du Fernandes,631,501,Roland Garcia,136968,136838,2022-01-21
TRANSFER,636887,Sébastien Vallée,1015995,379108,Margot Riou du Fernandes,501,637388,2022-01-21
TRANSFER,5969,Honoré du Laurent,880067,874098,Margot Riou du Fernandes,637388,643357,2022-01-21
CASH_OUT,78358,Margot Riou du Fernandes,643357,564999,Agence_mtn_Cotonou,300000,221642,2022-01-21
TRANSFER,99222,Margot Riou du Fernandes,564999,465777,Rémy de la Roux,56817,-42405,2022-01-23
CASH_IN,239108,Agence_mtn_Abomey,300000,60892,Margot Riou du Fernandes,465777,704885,2022-01-25
CASH_IN,238703,Agence_mtn_Abomey,300000,61297,Margot Riou du Fernandes,704885,943588,2022-01-26
CASH_OUT,13895,Margot Riou du Fernandes,943588,929693,Agence_mtn_Cotonou,300000,286105,2022-01-26
CASH_OUT,114243,Eugène Poulain,831968,717725,Agence_mtn_Cotonou,300000,185757,2022-01-02
CASH_IN,20897,Agence_mtn_Abomey,300000,279103,Eugène Poulain,717725,738622,2022-01-04
CASH_OUT,504006,Eugène Poulain,738622,234616,Agence_mtn_Abomey,300000,-204006,2022-01-04
CASH_OUT,212502,Eugène Poulain,234616,22114,Agence_mtn_Cotonou,300000,87498,2022-01-04
TRANSFER,1149169,Raymond Marchal de Nguyen,1413000,263831,Eugène Poulain,22114,1171283,2022-01-07
TRANSFER,835096,Cécile Clerc,1371672,536576,Eugène Poulain,1171283,2006379,2022-01-07
TRANSFER,597694,Eugène Poulain,2006379,1408685,Raymond Rossi,1304021,706327,2022-01-08
CASH_OUT,391293,Eugène Poulain,1408685,1017392,Agence_mtn_Cotonou,300000,-91293,2022-01-09
TRANSFER,196042,Caroline-Lorraine Humbert,225596,29554,Eugène Poulain,1017392,1213434,2022-01-09
CASH_OUT,689470,Eugène Poulain,1213434,523964,Agence_mtn_Abomey,300000,-389470,2022-01-10
CASH_IN,190528,Agence_mtn_Abomey,300000,109472,Eugène Poulain,523964,714492,2022-01-15
TRANSFER,55968,Sophie Gonzalez,72058,16090,Eugène Poulain,714492,770460,2022-01-16
CASH_OUT,237164,Eugène Poulain,770460,533296,Agence_mtn_Abomey,300000,62836,2022-01-17
CASH_OUT,106348,Eugène Poulain,533296,426948,Agence_mtn_Ouidah,300000,193652,2022-01-17
CASH_OUT,348425,Eugène Poulain,426948,78523,Agence_mtn_Cotonou,300000,-48425,2022-01-18
TRANSFER,14069,Cécile Germain,19638,5569,Eugène Poulain,78523,92592,2022-01-19
CASH_OUT,33631,Eugène Poulain,92592,58961,Agence_mtn_Ouidah,300000,266369,2022-01-19
CASH_OUT,7714,Eugène Poulain,58961,51247,Agence_mtn_Ouidah,300000,292286,2022-01-19
CASH_OUT,31259,Eugène Poulain,51247,19988,Agence_mtn_Abomey,300000,268741,2022-01-21
TRANSFER,11986,Victoire-Nicole Lopez,13134,1148,Eugène Poulain,19988,31974,2022-01-21
CASH_IN,77044,Agence_mtn_Ouidah,300000,222956,Eugène Poulain,31974,109018,2022-01-22
CASH_OUT,67365,Eugène Poulain,109018,41653,Agence_mtn_Ouidah,300000,232635,2022-01-22
CASH_OUT,3536,Eugène Poulain,41653,38117,Agence_mtn_Ouidah,300000,296464,2022-01-22
CASH_OUT,37859,Eugène Poulain,38117,258,Agence_mtn_Abomey,300000,262141,2022-01-23
CASH_OUT,180,Eugène Poulain,258,78,Agence_mtn_Abomey,300000,299820,2022-01-23
CASH_IN,62296,Agence_mtn_Abomey,300000,237704,Eugène Poulain,78,62374,2022-01-24
CASH_IN,133973,Agence_mtn_Abomey,300000,166027,Eugène Poulain,62374,196347,2022-01-24
TRANSFER,153481,Marine Chauvet-Potier,422515,269034,Eugène Poulain,196347,349828,2022-01-25
CASH_OUT,70752,Eugène Poulain,349828,279076,Agence_mtn_Ouidah,300000,229248,2022-01-25
CASH_IN,297373,Agence_mtn_Abomey,300000,2627,Eugène Poulain,279076,576449,2022-01-26
CASH_IN,233727,Agence_mtn_Ouidah,300000,66273,Virginie Le Gall,-415782,-182055,2022-01-03
CASH_IN,71087,Agence_mtn_Abomey,300000,228913,Virginie Le Gall,-182055,-110968,2022-01-04
CASH_IN,86304,Agence_mtn_Cotonou,300000,213696,Virginie Le Gall,-110968,-24664,2022-01-04
CASH_IN,263672,Agence_mtn_Abomey,300000,36328,Virginie Le Gall,-24664,239008,2022-01-06
CASH_IN,210657,Agence_mtn_Ouidah,300000,89343,Virginie Le Gall,239008,449665,2022-01-07
CASH_OUT,164061,Virginie Le Gall,449665,285604,Agence_mtn_Cotonou,300000,135939,2022-01-07
TRANSFER,242303,Virginie Le Gall,285604,43301,Inès Hamon,787726,545423,2022-01-08
CASH_OUT,37190,Virginie Le Gall,43301,6111,Agence_mtn_Cotonou,300000,262810,2022-01-09
CASH_IN,79299,Agence_mtn_Ouidah,300000,220701,Virginie Le Gall,6111,85410,2022-01-12
TRANSFER,36496,Virginie Le Gall,85410,48914,Zoé Renaud de Boutin,1294400,1257904,2022-01-12
CASH_IN,55164,Agence_mtn_Cotonou,300000,244836,Virginie Le Gall,48914,104078,2022-01-12
TRANSFER,17822,Virginie Le Gall,104078,86256,Pierre Roger,290770,272948,2022-01-13
TRANSFER,169417,Raymond Rossi,706327,536910,Virginie Le Gall,86256,255673,2022-01-16
CASH_IN,91932,Agence_mtn_Cotonou,300000,208068,Virginie Le Gall,255673,347605,2022-01-16
TRANSFER,7368,Laure Philippe,8137,769,Virginie Le Gall,347605,354973,2022-01-18
CASH_IN,111052,Agence_mtn_Ouidah,300000,188948,Virginie Le Gall,354973,466025,2022-01-19
CASH_IN,14402,Agence_mtn_Ouidah,300000,285598,Virginie Le Gall,466025,480427,2022-01-19
CASH_OUT,151253,Virginie Le Gall,480427,329174,Agence_mtn_Abomey,300000,148747,2022-01-20
CASH_OUT,182073,Virginie Le Gall,329174,147101,Agence_mtn_Abomey,300000,117927,2022-01-21
CASH_IN,41299,Agence_mtn_Cotonou,300000,258701,Virginie Le Gall,147101,188400,2022-01-21
CASH_OUT,107098,Virginie Le Gall,188400,81302,Agence_mtn_Cotonou,300000,192902,2022-01-22
CASH_OUT,46145,Virginie Le Gall,81302,35157,Agence_mtn_Ouidah,300000,253855,2022-01-22
CASH_OUT,23348,Virginie Le Gall,35157,11809,Agence_mtn_Ouidah,300000,276652,2022-01-22
CASH_IN,67022,Agence_mtn_Abomey,300000,232978,Virginie Le Gall,11809,78831,2022-01-23
TRANSFER,470549,Marcelle Paris,946956,476407,Virginie Le Gall,78831,549380,2022-01-24
CASH_OUT,420724,Virginie Le Gall,549380,128656,Agence_mtn_Abomey,300000,-120724,2022-01-24
CASH_OUT,79942,Virginie Le Gall,128656,48714,Agence_mtn_Cotonou,300000,220058,2022-01-25
TRANSFER,31899,Virginie Le Gall,48714,16815,Théodore De Oliveira-Nicolas,67857,35958,2022-01-26
CASH_IN,153523,Agence_mtn_Abomey,300000,146477,Marcelle Paris,476407,629930,2022-01-01
CASH_OUT,271155,Marcelle Paris,629930,358775,Agence_mtn_Ouidah,300000,28845,2022-01-02
CASH_OUT,202938,Marcelle Paris,358775,155837,Agence_mtn_Abomey,300000,97062,2022-01-02
CASH_IN,168746,Agence_mtn_Abomey,300000,131254,Marcelle Paris,155837,324583,2022-01-04
TRANSFER,312997,Marcelle Paris,324583,11586,Sophie Gonzalez,16090,-296907,2022-01-04
CASH_OUT,10553,Marcelle Paris,11586,1033,Agence_mtn_Ouidah,300000,289447,2022-01-04
CASH_OUT,533,Marcelle Paris,1033,500,Agence_mtn_Abomey,300000,299467,2022-01-06
CASH_OUT,398,Marcelle Paris,500,102,Agence_mtn_Cotonou,300000,299602,2022-01-06
CASH_IN,4442,Agence_mtn_Ouidah,300000,295558,Marcelle Paris,102,4544,2022-01-07
CASH_IN,280408,Agence_mtn_Cotonou,300000,19592,Marcelle Paris,4544,284952,2022-01-07
CASH_OUT,84967,Marcelle Paris,284952,199985,Agence_mtn_Abomey,300000,215033,2022-01-09
CASH_IN,246686,Agence_mtn_Cotonou,300000,53314,Marcelle Paris,199985,446671,2022-01-10
CASH_IN,288541,Agence_mtn_Cotonou,300000,11459,Marcelle Paris,446671,735212,2022-01-11
TRANSFER,145148,Marcelle Paris,735212,590064,Valentine Martinez,917682,772534,2022-01-11
CASH_OUT,442733,Marcelle Paris,590064,147331,Agence_mtn_Cotonou,300000,-142733,2022-01-17
CASH_IN,143461,Agence_mtn_Cotonou,300000,156539,Marcelle Paris,147331,290792,2022-01-18
TRANSFER,18294,Caroline-Lorraine Humbert,29554,11260,Marcelle Paris,290792,309086,2022-01-21
CASH_IN,187801,Agence_mtn_Cotonou,300000,112199,Marcelle Paris,309086,496887,2022-01-23
TRANSFER,32189,Marcelle Paris,496887,464698,Cécile Germain,5569,-26620,2022-01-25
TRANSFER,364914,Marcelle Paris,464698,99784,Zoé Renaud de Boutin,1257904,892990,2022-01-25
TRANSFER,44434,Marcelle Paris,99784,55350,Étienne Roche,64719,20285,2022-01-26
CASH_OUT,20284,Marcelle Paris,55350,35066,Agence_mtn_Abomey,300000,279716,2022-01-27
CASH_IN,213888,Agence_mtn_Cotonou,300000,86112,Marcelle Paris,35066,248954,2022-01-27
CASH_IN,231908,Agence_mtn_Cotonou,300000,68092,Roland Garcia,136838,368746,2022-01-01
CASH_OUT,178537,Roland Garcia,368746,190209,Agence_mtn_Cotonou,300000,121463,2022-01-03
TRANSFER,73993,Antoine Leleu,497500,423507,Roland Garcia,190209,264202,2022-01-04
TRANSFER,573096,Franck-Charles Texier,1105962,532866,Roland Garcia,264202,837298,2022-01-04
CASH_OUT,519037,Roland Garcia,837298,318261,Agence_mtn_Ouidah,300000,-219037,2022-01-07
CASH_OUT,130045,Roland Garcia,318261,188216,Agence_mtn_Abomey,300000,169955,2022-01-08
CASH_OUT,155626,Roland Garcia,188216,32590,Agence_mtn_Ouidah,300000,144374,2022-01-08
TRANSFER,29973,Roland Garcia,32590,2617,Simone Pineau,157100,127127,2022-01-08
TRANSFER,133532,Nath Bruneau,328206,194674,Roland Garcia,2617,136149,2022-01-09
CASH_OUT,96744,Roland Garcia,136149,39405,Agence_mtn_Abomey,300000,203256,2022-01-10
CASH_OUT,18061,Roland Garcia,39405,21344,Agence_mtn_Cotonou,300000,281939,2022-01-10
CASH_OUT,8098,Roland Garcia,21344,13246,Agence_mtn_Cotonou,300000,291902,2022-01-11
CASH_OUT,9543,Roland Garcia,13246,3703,Agence_mtn_Cotonou,300000,290457,2022-01-13
TRANSFER,633255,Benjamin Evrard-Marty,863268,230013,Roland Garcia,3703,636958,2022-01-13
TRANSFER,208232,Roland Garcia,636958,428726,François Michel-Legros,33258,-174974,2022-01-21
CASH_OUT,167203,Roland Garcia,428726,261523,Agence_mtn_Cotonou,300000,132797,2022-01-22
CASH_OUT,80174,Roland Garcia,261523,181349,Agence_mtn_Cotonou,300000,219826,2022-01-22
CASH_OUT,74309,Roland Garcia,181349,107040,Agence_mtn_Abomey,300000,225691,2022-01-24
CASH_OUT,54680,Roland Garcia,107040,52360,Agence_mtn_Ouidah,300000,245320,2022-01-24
CASH_IN,50655,Agence_mtn_Abomey,300000,249345,Roland Garcia,52360,103015,2022-01-24
TRANSFER,26934,Roland Garcia,103015,76081,Emmanuelle Georges,234796,207862,2022-01-26
CASH_OUT,20412,Roland Garcia,76081,55669,Agence_mtn_Ouidah,300000,279588,2022-01-27
CASH_IN,226664,Agence_mtn_Cotonou,300000,73336,Inès Hamon,545423,772087,2022-01-01
CASH_IN,72487,Agence_mtn_Ouidah,300000,227513,Inès Hamon,772087,844574,2022-01-02
TRANSFER,192479,Inès Hamon,844574,652095,Céline Gomez,860058,667579,2022-01-04
TRANSFER,244412,Thierry Delattre-Simon,253456,9044,Inès Hamon,652095,896507,2022-01-05
CASH_OUT,504467,Inès Hamon,896507,392040,Agence_mtn_Ouidah,300000,-204467,2022-01-06
CASH_IN,28003,Agence_mtn_Ouidah,300000,271997,Inès Hamon,392040,420043,2022-01-06
CASH_IN,257397,Agence_mtn_Cotonou,300000,42603,Inès Hamon,420043,677440,2022-01-07
TRANSFER,334179,Nathalie Peron,1245100,910921,Inès Hamon,677440,1011619,2022-01-07
TRANSFER,19363,Benjamin Evrard-Marty,230013,210650,Inès Hamon,1011619,1030982,2022-01-12
TRANSFER,179450,Benjamin Evrard-Marty,210650,31200,Inès Hamon,1030982,1210432,2022-01-13
CASH_IN,148992,Agence_mtn_Abomey,300000,151008,Inès Hamon,1210432,1359424,2022-01-14
CASH_IN,115616,Agence_mtn_Ouidah,300000,184384,Inès Hamon,1359424,1475040,2022-01-15
CASH_OUT,374180,Inès Hamon,1475040,1100860,Agence_mtn_Abomey,300000,-74180,2022-01-15
TRANSFER,3042,Thierry Delattre-Simon,9044,6002,Inès Hamon,1100860,1103902,2022-01-17
CASH_OUT,180854,Inès Hamon,1103902,923048,Agence_mtn_Abomey,300000,119146,2022-01-17
CASH_IN,256157,Agence_mtn_Ouidah,300000,43843,Inès Hamon,923048,1179205,2022-01-18
CASH_IN,190956,Agence_mtn_Cotonou,300000,109044,Inès Hamon,1179205,1370161,2022-01-19
CASH_IN,254491,Agence_mtn_Cotonou,300000,45509,Inès Hamon,1370161,1624652,2022-01-21
CASH_OUT,1231175,Inès Hamon,1624652,393477,Agence_mtn_Ouidah,300000,-931175,2022-01-21
TRANSFER,12737,Inès Hamon,393477,380740,Franck-Charles Texier,532866,520129,2022-01-22
CASH_IN,216065,Agence_mtn_Ouidah,300000,83935,Inès Hamon,380740,596805,2022-01-26
CASH_IN,243754,Agence_mtn_Ouidah,300000,56246,Inès Hamon,596805,840559,2022-01-26
TRANSFER,660630,Inès Hamon,840559,179929,Alexandrie Delmas,5900,-654730,2022-01-27
CASH_IN,111678,Agence_mtn_Abomey,300000,188322,Inès Hamon,179929,291607,2022-01-27
CASH_IN,56721,Agence_mtn_Abomey,300000,243279,François Michel-Legros,-174974,-118253,2022-01-01
CASH_IN,126492,Agence_mtn_Ouidah,300000,173508,François Michel-Legros,-118253,8239,2022-01-03
CASH_OUT,7985,François Michel-Legros,8239,254,Agence_mtn_Abomey,300000,292015,2022-01-04
TRANSFER,6640,Caroline-Lorraine Humbert,11260,4620,François Michel-Legros,254,6894,2022-01-04
CASH_IN,206093,Agence_mtn_Ouidah,300000,93907,François Michel-Legros,6894,212987,2022-01-05
TRANSFER,156973,François Michel-Legros,212987,56014,Geneviève De Oliveira-Michel,946289,789316,2022-01-05
CASH_OUT,40058,François Michel-Legros,56014,15956,Agence_mtn_Ouidah,300000,259942,2022-01-06
CASH_IN,36315,Agence_mtn_Abomey,300000,263685,François Michel-Legros,15956,52271,2022-01-06
TRANSFER,14697,François Michel-Legros,52271,37574,Isabelle Rossi,1683500,1668803,2022-01-06
CASH_IN,15146,Agence_mtn_Ouidah,300000,284854,François Michel-Legros,37574,52720,2022-01-07
TRANSFER,22447,François Michel-Legros,52720,30273,Raymond Rossi,536910,514463,2022-01-07
CASH_OUT,12002,François Michel-Legros,30273,18271,Agence_mtn_Ouidah,300000,287998,2022-01-09
CASH_IN,72292,Agence_mtn_Abomey,300000,227708,François Michel-Legros,18271,90563,2022-01-10
CASH_IN,148323,Agence_mtn_Abomey,300000,151677,François Michel-Legros,90563,238886,2022-01-12
CASH_IN,265989,Agence_mtn_Cotonou,300000,34011,François Michel-Legros,238886,504875,2022-01-13
CASH_IN,224426,Agence_mtn_Abomey,300000,75574,François Michel-Legros,504875,729301,2022-01-17
TRANSFER,399295,Céline Gomez,667579,268284,François Michel-Legros,729301,1128596,2022-01-20
CASH_IN,276182,Agence_mtn_Abomey,300000,23818,François Michel-Legros,1128596,1404778,2022-01-21
CASH_OUT,38679,François Michel-Legros,1404778,1366099,Agence_mtn_Cotonou,300000,261321,2022-01-22
TRANSFER,786318,Michelle Lebon,855400,69082,François Michel-Legros,1366099,2152417,2022-01-22
TRANSFER,1600636,François Michel-Legros,2152417,551781,Antoine Leleu,423507,-1177129,2022-01-25
CASH_IN,247776,Agence_mtn_Abomey,300000,52224,François Michel-Legros,551781,799557,2022-01-27
CASH_IN,89170,Agence_mtn_Cotonou,300000,210830,Léon Lecoq,-926675,-837505,2022-01-03
CASH_IN,161264,Agence_mtn_Ouidah,300000,138736,Léon Lecoq,-837505,-676241,2022-01-04
CASH_IN,70441,Agence_mtn_Cotonou,300000,229559,Léon Lecoq,-676241,-605800,2022-01-05
CASH_IN,264455,Agence_mtn_Ouidah,300000,35545,Léon Lecoq,-605800,-341345,2022-01-05
CASH_IN,130912,Agence_mtn_Cotonou,300000,169088,Léon Lecoq,-341345,-210433,2022-01-06
CASH_IN,133872,Agence_mtn_Ouidah,300000,166128,Léon Lecoq,-210433,-76561,2022-01-13
CASH_IN,174134,Agence_mtn_Abomey,300000,125866,Léon Lecoq,-76561,97573,2022-01-13
CASH_IN,226261,Agence_mtn_Ouidah,300000,73739,Léon Lecoq,97573,323834,2022-01-13
TRANSFER,19585,Léon Lecoq,323834,304249,Nathalie Peron,910921,891336,2022-01-15
CASH_OUT,262727,Léon Lecoq,304249,41522,Agence_mtn_Abomey,300000,37273,2022-01-15
TRANSFER,641906,William Lebrun,1156915,515009,Léon Lecoq,41522,683428,2022-01-16
CASH_IN,134776,Agence_mtn_Ouidah,300000,165224,Léon Lecoq,683428,818204,2022-01-16
TRANSFER,117248,Marine Chauvet-Potier,269034,151786,Léon Lecoq,818204,935452,2022-01-17
TRANSFER,820215,Léon Lecoq,935452,115237,Isabelle Rossi,1668803,848588,2022-01-18
CASH_OUT,40488,Léon Lecoq,115237,74749,Agence_mtn_Cotonou,300000,259512,2022-01-20
CASH_OUT,3965,Léon Lecoq,74749,70784,Agence_mtn_Abomey,300000,296035,2022-01-21
TRANSFER,21390,Léon Lecoq,70784,49394,Raymond Marchal de Nguyen,263831,242441,2022-01-21
CASH_OUT,16895,Léon Lecoq,49394,32499,Agence_mtn_Abomey,300000,283105,2022-01-22
CASH_OUT,12863,Léon Lecoq,32499,19636,Agence_mtn_Ouidah,300000,287137,2022-01-25
CASH_IN,150360,Agence_mtn_Abomey,300000,149640,Léon Lecoq,19636,169996,2022-01-26
CASH_OUT,165266,Léon Lecoq,169996,4730,Agence_mtn_Ouidah,300000,134734,2022-01-27
CASH_IN,9011,Agence_mtn_Cotonou,300000,290989,Antoine Leleu,-1177129,-1168118,2022-01-01
CASH_IN,239893,Agence_mtn_Abomey,300000,60107,Antoine Leleu,-1168118,-928225,2022-01-02
CASH_IN,36170,Agence_mtn_Abomey,300000,263830,Antoine Leleu,-928225,-892055,2022-01-04
CASH_IN,263192,Agence_mtn_Cotonou,300000,36808,Antoine Leleu,-892055,-628863,2022-01-08
CASH_IN,251199,Agence_mtn_Ouidah,300000,48801,Antoine Leleu,-628863,-377664,2022-01-10
CASH_IN,140438,Agence_mtn_Cotonou,300000,159562,Antoine Leleu,-377664,-237226,2022-01-10
CASH_IN,285805,Agence_mtn_Abomey,300000,14195,Antoine Leleu,-237226,48579,2022-01-11
CASH_IN,270669,Agence_mtn_Ouidah,300000,29331,Antoine Leleu,48579,319248,2022-01-11
CASH_IN,193310,Agence_mtn_Ouidah,300000,106690,Antoine Leleu,319248,512558,2022-01-11
CASH_IN,254657,Agence_mtn_Cotonou,300000,45343,Antoine Leleu,512558,767215,2022-01-12
CASH_OUT,466824,Antoine Leleu,767215,300391,Agence_mtn_Cotonou,300000,-166824,2022-01-12
CASH_OUT,191838,Antoine Leleu,300391,108553,Agence_mtn_Abomey,300000,108162,2022-01-13
CASH_OUT,4659,Antoine Leleu,108553,103894,Agence_mtn_Ouidah,300000,295341,2022-01-13
CASH_IN,205768,Agence_mtn_Ouidah,300000,94232,Antoine Leleu,103894,309662,2022-01-15
TRANSFER,403042,Alphonse Le Olivier,411000,7958,Antoine Leleu,309662,712704,2022-01-16
CASH_IN,101088,Agence_mtn_Cotonou,300000,198912,Antoine Leleu,712704,813792,2022-01-17
TRANSFER,518826,Nathalie Peron,891336,372510,Antoine Leleu,813792,1332618,2022-01-17
CASH_IN,131249,Agence_mtn_Abomey,300000,168751,Antoine Leleu,1332618,1463867,2022-01-18
TRANSFER,699,Laure Philippe,769,70,Antoine Leleu,1463867,1464566,2022-01-18
CASH_OUT,855687,Antoine Leleu,1464566,608879,Agence_mtn_Ouidah,300000,-555687,2022-01-19
CASH_OUT,192662,Antoine Leleu,608879,416217,Agence_mtn_Ouidah,300000,107338,2022-01-20
CASH_OUT,308315,Antoine Leleu,416217,107902,Agence_mtn_Ouidah,300000,-8315,2022-01-21
TRANSFER,84448,Antoine Leleu,107902,23454,Tristan Thomas,598474,514026,2022-01-22
TRANSFER,47647,Nathalie Peron,372510,324863,Antoine Leleu,23454,71101,2022-01-23
CASH_IN,192520,Agence_mtn_Ouidah,300000,107480,Antoine Leleu,71101,263621,2022-01-25
CASH_IN,34114,Agence_mtn_Cotonou,300000,265886,Antoine Leleu,263621,297735,2022-01-26
CASH_IN,243779,Agence_mtn_Ouidah,300000,56221,Pierre Reynaud,-158943,84836,2022-01-01
