Type,Montant,Nom_src,Ancien_solde_src,Nouveau_solde_src,Nom_dest,Ancien_solde_dest,Nouveau_solde_dest,Date
CASH_IN,249249,Agence_moov_Abomey,300000,50751,Mathilde de la Samson,77123,326372,2022-01-16
TRANSFER,273612,Mathilde de la Samson,326372,52760,Astrid Lecoq,1963700,1690088,2022-01-19
TRANSFER,51904,Mathilde de la Samson,52760,856,Hélène de la Gérard,1300118,1248214,2022-01-20
CASH_IN,15735,Agence_moov_Ouidah,300000,284265,Mathilde de la Samson,856,16591,2022-01-20
CASH_OUT,14575,Mathilde de la Samson,16591,2016,Agence_moov_Ouidah,300000,285425,2022-01-20
CASH_OUT,515,Mathilde de la Samson,2016,1501,Agence_moov_Cotonou,300000,299485,2022-01-22
CASH_OUT,259,Mathilde de la Samson,1501,1242,Agence_moov_Ouidah,300000,299741,2022-01-22
CASH_OUT,1181,Mathilde de la Samson,1242,61,Agence_moov_Cotonou,300000,298819,2022-01-25
CASH_IN,125853,Agence_moov_Cotonou,300000,174147,Mathilde de la Samson,61,125914,2022-01-25
CASH_OUT,50634,Mathilde de la Samson,125914,75280,Agence_moov_Abomey,300000,249366,2022-01-26
CASH_IN,197987,Agence_moov_Abomey,300000,102013,Mathilde de la Samson,75280,273267,2022-01-27
CASH_IN,168375,Agence_moov_Cotonou,300000,131625,Aimé Pages,1586000,1754375,2022-01-01
TRANSFER,2111,Simone Muller de la Brun,5324,3213,Aimé Pages,1754375,1756486,2022-01-02
CASH_IN,52983,Agence_moov_Cotonou,300000,247017,Aimé Pages,1756486,1809469,2022-01-02
CASH_IN,245511,Agence_moov_Cotonou,300000,54489,Aimé Pages,1809469,2054980,2022-01-02
TRANSFER,1579231,Aimé Pages,2054980,475749,Vincent Joubert,1201884,-377347,2022-01-05
CASH_OUT,286253,Aimé Pages,475749,189496,Agence_moov_Abomey,300000,13747,2022-01-06
CASH_IN,108738,Agence_moov_Abomey,300000,191262,Aimé Pages,189496,298234,2022-01-07
CASH_OUT,153091,Aimé Pages,298234,145143,Agence_moov_Abomey,300000,146909,2022-01-08
TRANSFER,23303,Thérèse François,56041,32738,Aimé Pages,145143,168446,2022-01-08
CASH_IN,226195,Agence_moov_Abomey,300000,73805,Aimé Pages,168446,394641,2022-01-08
CASH_OUT,293878,Aimé Pages,394641,100763,Agence_moov_Ouidah,300000,6122,2022-01-10
TRANSFER,245738,Victor Michel,634806,389068,Aimé Pages,100763,346501,2022-01-12
CASH_IN,73070,Agence_moov_Abomey,300000,226930,Aimé Pages,346501,419571,2022-01-16
TRANSFER,263094,Aimé Pages,419571,156477,Théodore Joseph-Lefebvre,1472251,1209157,2022-01-18
CASH_OUT,3000,Aimé Pages,156477,153477,Agence_moov_Cotonou,300000,297000,2022-01-18
TRANSFER,211943,Michelle de Étienne,1135363,923420,Aimé Pages,153477,365420,2022-01-18
TRANSFER,259938,Aimé Pages,365420,105482,Timothée-René Blanchard,138617,-121321,2022-01-19
CASH_OUT,73018,Aimé Pages,105482,32464,Agence_moov_Cotonou,300000,226982,2022-01-21
TRANSFER,314151,Nath Loiseau,474326,160175,Aimé Pages,32464,346615,2022-01-22
CASH_IN,51570,Agence_moov_Abomey,300000,248430,Aimé Pages,346615,398185,2022-01-24
CASH_IN,182164,Agence_moov_Ouidah,300000,117836,Aimé Pages,398185,580349,2022-01-24
TRANSFER,292151,Paul Rocher-Maillet,881300,589149,Aimé Pages,580349,872500,2022-01-24
CASH_IN,75415,Agence_moov_Cotonou,300000,224585,Aimé Pages,872500,947915,2022-01-24
CASH_OUT,609053,Aimé Pages,947915,338862,Agence_moov_Abomey,300000,-309053,2022-01-25
CASH_IN,88779,Agence_moov_Ouidah,300000,211221,Aimé Pages,338862,427641,2022-01-25
CASH_IN,19941,Agence_moov_Cotonou,300000,280059,Aimé Pages,427641,447582,2022-01-26
CASH_IN,172353,Agence_moov_Abomey,300000,127647,Aimé Pages,447582,619935,2022-01-26
CASH_IN,66290,Agence_moov_Cotonou,300000,233710,Aimé Pages,619935,686225,2022-01-27
CASH_IN,34024,Agence_moov_Cotonou,300000,265976,Gabriel Bègue,87024,121048,2022-01-01
CASH_OUT,10362,Gabriel Bègue,121048,110686,Agence_moov_Ouidah,300000,289638,2022-01-02
TRANSFER,276873,Michelle de Étienne,923420,646547,Gabriel Bègue,110686,387559,2022-01-02
CASH_OUT,53615,Gabriel Bègue,387559,333944,Agence_moov_Cotonou,300000,246385,2022-01-02
CASH_OUT,47051,Gabriel Bègue,333944,286893,Agence_moov_Ouidah,300000,252949,2022-01-10
CASH_OUT,87631,Gabriel Bègue,286893,199262,Agence_moov_Ouidah,300000,212369,2022-01-10
CASH_IN,126982,Agence_moov_Abomey,300000,173018,Gabriel Bègue,199262,326244,2022-01-12
TRANSFER,339,Emmanuel Grégoire,382,43,Gabriel Bègue,326244,326583,2022-01-13
CASH_IN,271442,Agence_moov_Ouidah,300000,28558,Gabriel Bègue,326583,598025,2022-01-14
TRANSFER,28019,Camille Morvan,32894,4875,Gabriel Bègue,598025,626044,2022-01-16
CASH_IN,36691,Agence_moov_Abomey,300000,263309,Gabriel Bègue,626044,662735,2022-01-20
CASH_IN,171144,Agence_moov_Abomey,300000,128856,Gabriel Bègue,662735,833879,2022-01-21
CASH_OUT,775619,Gabriel Bègue,833879,58260,Agence_moov_Abomey,300000,-475619,2022-01-23
TRANSFER,23342,Gabriel Bègue,58260,34918,Marcelle-Valentine Guibert,243800,220458,2022-01-23
CASH_IN,250315,Agence_moov_Cotonou,300000,49685,Gabriel Bègue,34918,285233,2022-01-23
CASH_OUT,226810,Gabriel Bègue,285233,58423,Agence_moov_Ouidah,300000,73190,2022-01-23
CASH_IN,209513,Agence_moov_Abomey,300000,90487,Gabriel Bègue,58423,267936,2022-01-26
TRANSFER,169331,Gabriel Bègue,267936,98605,Thomas de Blin,1867800,1698469,2022-01-26
CASH_OUT,3599,Gabriel Bègue,98605,95006,Agence_moov_Ouidah,300000,296401,2022-01-27
CASH_OUT,51789,Gabriel Bègue,95006,43217,Agence_moov_Abomey,300000,248211,2022-01-27
CASH_OUT,43127,Gabriel Bègue,43217,90,Agence_moov_Cotonou,300000,256873,2022-01-27
CASH_OUT,1612794,Thomas de Blin,1698469,85675,Agence_moov_Cotonou,300000,-1312794,2022-01-01
CASH_IN,184973,Agence_moov_Ouidah,300000,115027,Thomas de Blin,85675,270648,2022-01-02
CASH_OUT,209224,Thomas de Blin,270648,61424,Agence_moov_Ouidah,300000,90776,2022-01-04
CASH_OUT,136,Thomas de Blin,61424,61288,Agence_moov_Ouidah,300000,299864,2022-01-05
CASH_OUT,17688,Thomas de Blin,61288,43600,Agence_moov_Abomey,300000,282312,2022-01-07
CASH_IN,267931,Agence_moov_Ouidah,300000,32069,Thomas de Blin,43600,311531,2022-01-09
CASH_OUT,91880,Thomas de Blin,311531,219651,Agence_moov_Abomey,300000,208120,2022-01-10
CASH_IN,81195,Agence_moov_Ouidah,300000,218805,Thomas de Blin,219651,300846,2022-01-11
CASH_IN,112805,Agence_moov_Cotonou,300000,187195,Thomas de Blin,300846,413651,2022-01-14
CASH_OUT,377256,Thomas de Blin,413651,36395,Agence_moov_Abomey,300000,-77256,2022-01-15
CASH_IN,54922,Agence_moov_Abomey,300000,245078,Thomas de Blin,36395,91317,2022-01-15
CASH_IN,237812,Agence_moov_Ouidah,300000,62188,Thomas de Blin,91317,329129,2022-01-16
CASH_OUT,911,Thomas de Blin,329129,328218,Agence_moov_Abomey,300000,299089,2022-01-16
CASH_OUT,204793,Thomas de Blin,328218,123425,Agence_moov_Cotonou,300000,95207,2022-01-18
CASH_OUT,114712,Thomas de Blin,123425,8713,Agence_moov_Cotonou,300000,185288,2022-01-20
CASH_OUT,1839,Thomas de Blin,8713,6874,Agence_moov_Abomey,300000,298161,2022-01-22
TRANSFER,249517,Victor Michel,389068,139551,Thomas de Blin,6874,256391,2022-01-22
CASH_OUT,69611,Thomas de Blin,256391,186780,Agence_moov_Ouidah,300000,230389,2022-01-23
TRANSFER,37159,Thomas de Blin,186780,149621,Thibaut de la Lombard,769224,732065,2022-01-24
TRANSFER,10303,Léon Da Costa,51553,41250,Thomas de Blin,149621,159924,2022-01-25
CASH_IN,278955,Agence_moov_Ouidah,300000,21045,Thomas de Blin,159924,438879,2022-01-25
CASH_OUT,277968,Thomas de Blin,438879,160911,Agence_moov_Abomey,300000,22032,2022-01-26
CASH_IN,148526,Agence_moov_Cotonou,300000,151474,Thomas de Blin,160911,309437,2022-01-27
CASH_OUT,126949,Thomas de Blin,309437,182488,Agence_moov_Abomey,300000,173051,2022-01-27
TRANSFER,83754,Thomas de Blin,182488,98734,André Renault,739200,655446,2022-01-27
CASH_IN,95318,Agence_moov_Abomey,300000,204682,Rémy Grondin,1609200,1704518,2022-01-01
CASH_IN,38795,Agence_moov_Abomey,300000,261205,Rémy Grondin,1704518,1743313,2022-01-03
CASH_OUT,782780,Rémy Grondin,1743313,960533,Agence_moov_Abomey,300000,-482780,2022-01-04
TRANSFER,601390,Rémy Grondin,960533,359143,Noël Bourgeois,783846,182456,2022-01-04
TRANSFER,223528,Rémy Grondin,359143,135615,Clémence-Véronique Munoz,535146,311618,2022-01-06
CASH_IN,144207,Agence_moov_Cotonou,300000,155793,Rémy Grondin,135615,279822,2022-01-07
CASH_IN,173990,Agence_moov_Ouidah,300000,126010,Rémy Grondin,279822,453812,2022-01-10
TRANSFER,112421,Rémy Grondin,453812,341391,Michelle de Étienne,646547,534126,2022-01-11
TRANSFER,212829,Rémy Grondin,341391,128562,Françoise Morin,1901300,1688471,2022-01-12
CASH_IN,64482,Agence_moov_Abomey,300000,235518,Rémy Grondin,128562,193044,2022-01-14
CASH_IN,71238,Agence_moov_Cotonou,300000,228762,Rémy Grondin,193044,264282,2022-01-15
CASH_IN,155712,Agence_moov_Cotonou,300000,144288,Rémy Grondin,264282,419994,2022-01-15
CASH_OUT,289911,Rémy Grondin,419994,130083,Agence_moov_Abomey,300000,10089,2022-01-16
CASH_OUT,110227,Rémy Grondin,130083,19856,Agence_moov_Abomey,300000,189773,2022-01-16
CASH_IN,84568,Agence_moov_Ouidah,300000,215432,Rémy Grondin,19856,104424,2022-01-17
CASH_OUT,52621,Rémy Grondin,104424,51803,Agence_moov_Cotonou,300000,247379,2022-01-18
CASH_IN,163119,Agence_moov_Abomey,300000,136881,Rémy Grondin,51803,214922,2022-01-19
CASH_OUT,128912,Rémy Grondin,214922,86010,Agence_moov_Ouidah,300000,171088,2022-01-19
CASH_OUT,83045,Rémy Grondin,86010,2965,Agence_moov_Abomey,300000,216955,2022-01-19
TRANSFER,1960,Rémy Grondin,2965,1005,Camille Prévost,811672,809712,2022-01-21
CASH_IN,160991,Agence_moov_Cotonou,300000,139009,Rémy Grondin,1005,161996,2022-01-22
CASH_OUT,35250,Rémy Grondin,161996,126746,Agence_moov_Cotonou,300000,264750,2022-01-23
TRANSFER,19955,Rémy Grondin,126746,106791,Christine Texier,552098,532143,2022-01-23
CASH_IN,133668,Agence_moov_Cotonou,300000,166332,Rémy Grondin,106791,240459,2022-01-24
TRANSFER,15999,Alphonse Gomes,26387,10388,Rémy Grondin,240459,256458,2022-01-25
CASH_IN,78353,Agence_moov_Ouidah,300000,221647,Rémy Grondin,256458,334811,2022-01-26
CASH_OUT,779596,Luc Lévêque-Carre,1115277,335681,Agence_moov_Abomey,300000,-479596,2022-01-01
CASH_OUT,146576,Luc Lévêque-Carre,335681,189105,Agence_moov_Ouidah,300000,153424,2022-01-01
CASH_OUT,101281,Luc Lévêque-Carre,189105,87824,Agence_moov_Abomey,300000,198719,2022-01-02
TRANSFER,62890,Luc Lévêque-Carre,87824,24934,Tristan Gomez,58500,-4390,2022-01-02
CASH_IN,106288,Agence_moov_Ouidah,300000,193712,Luc Lévêque-Carre,24934,131222,2022-01-03
CASH_IN,287797,Agence_moov_Abomey,300000,12203,Luc Lévêque-Carre,131222,419019,2022-01-05
CASH_OUT,276295,Luc Lévêque-Carre,419019,142724,Agence_moov_Ouidah,300000,23705,2022-01-06
CASH_IN,153545,Agence_moov_Ouidah,300000,146455,Luc Lévêque-Carre,142724,296269,2022-01-07
CASH_IN,132504,Agence_moov_Abomey,300000,167496,Luc Lévêque-Carre,296269,428773,2022-01-08
TRANSFER,208386,Luc Lévêque-Carre,428773,220387,Sabine Pineau,399925,191539,2022-01-09
TRANSFER,72361,Luc Lévêque-Carre,220387,148026,Nath Loiseau,160175,87814,2022-01-11
CASH_IN,289065,Agence_moov_Ouidah,300000,10935,Luc Lévêque-Carre,148026,437091,2022-01-11
CASH_IN,291814,Agence_moov_Cotonou,300000,8186,Luc Lévêque-Carre,437091,728905,2022-01-12
CASH_OUT,509755,Luc Lévêque-Carre,728905,219150,Agence_moov_Ouidah,300000,-209755,2022-01-13
TRANSFER,619716,Renée Rousseau-Henry,733420,113704,Luc Lévêque-Carre,219150,838866,2022-01-13
CASH_IN,81936,Agence_moov_Ouidah,300000,218064,Luc Lévêque-Carre,838866,920802,2022-01-14
CASH_IN,61759,Agence_moov_Cotonou,300000,238241,Luc Lévêque-Carre,920802,982561,2022-01-15
CASH_OUT,392170,Luc Lévêque-Carre,982561,590391,Agence_moov_Cotonou,300000,-92170,2022-01-16
TRANSFER,219847,Marcelle-Valentine Guibert,220458,611,Luc Lévêque-Carre,590391,810238,2022-01-17
TRANSFER,1151935,Richard Le Lévêque,1187700,35765,Luc Lévêque-Carre,810238,1962173,2022-01-19
TRANSFER,239375,Luc Lévêque-Carre,1962173,1722798,Sabine Pineau,191539,-47836,2022-01-19
CASH_IN,280478,Agence_moov_Cotonou,300000,19522,Luc Lévêque-Carre,1722798,2003276,2022-01-22
CASH_OUT,1394480,Luc Lévêque-Carre,2003276,608796,Agence_moov_Abomey,300000,-1094480,2022-01-23
CASH_OUT,321277,Luc Lévêque-Carre,608796,287519,Agence_moov_Ouidah,300000,-21277,2022-01-24
CASH_IN,91868,Agence_moov_Abomey,300000,208132,Luc Lévêque-Carre,287519,379387,2022-01-24
CASH_OUT,269214,Luc Lévêque-Carre,379387,110173,Agence_moov_Cotonou,300000,30786,2022-01-24
CASH_IN,295386,Agence_moov_Cotonou,300000,4614,Luc Lévêque-Carre,110173,405559,2022-01-25
CASH_OUT,72664,Luc Lévêque-Carre,405559,332895,Agence_moov_Abomey,300000,227336,2022-01-26
TRANSFER,82097,Luc Lévêque-Carre,332895,250798,Luc Lévêque-Carre,332895,414992,2022-01-27
CASH_IN,164405,Agence_moov_Cotonou,300000,135595,Luc Lévêque-Carre,250798,415203,2022-01-27
CASH_IN,142523,Agence_moov_Cotonou,300000,157477,Alphonse Gomes,10388,152911,2022-01-02
CASH_OUT,141524,Alphonse Gomes,152911,11387,Agence_moov_Abomey,300000,158476,2022-01-03
CASH_OUT,8109,Alphonse Gomes,11387,3278,Agence_moov_Cotonou,300000,291891,2022-01-03
CASH_OUT,1540,Alphonse Gomes,3278,1738,Agence_moov_Cotonou,300000,298460,2022-01-05
CASH_IN,8629,Agence_moov_Ouidah,300000,291371,Alphonse Gomes,1738,10367,2022-01-06
CASH_IN,14561,Agence_moov_Cotonou,300000,285439,Alphonse Gomes,10367,24928,2022-01-06
CASH_IN,212682,Agence_moov_Cotonou,300000,87318,Alphonse Gomes,24928,237610,2022-01-07
CASH_OUT,127574,Alphonse Gomes,237610,110036,Agence_moov_Cotonou,300000,172426,2022-01-07
TRANSFER,24280,Alphonse Gomes,110036,85756,Alphonse Gomes,110036,85756,2022-01-07
CASH_IN,162483,Agence_moov_Cotonou,300000,137517,Alphonse Gomes,85756,248239,2022-01-08
CASH_OUT,126615,Alphonse Gomes,248239,121624,Agence_moov_Abomey,300000,173385,2022-01-08
CASH_IN,57011,Agence_moov_Cotonou,300000,242989,Alphonse Gomes,121624,178635,2022-01-09
CASH_OUT,170350,Alphonse Gomes,178635,8285,Agence_moov_Cotonou,300000,129650,2022-01-09
CASH_OUT,7147,Alphonse Gomes,8285,1138,Agence_moov_Cotonou,300000,292853,2022-01-10
CASH_IN,82746,Agence_moov_Abomey,300000,217254,Alphonse Gomes,1138,83884,2022-01-10
TRANSFER,562587,Paul Rocher-Maillet,589149,26562,Alphonse Gomes,83884,646471,2022-01-13
CASH_OUT,628935,Alphonse Gomes,646471,17536,Agence_moov_Ouidah,300000,-328935,2022-01-13
TRANSFER,83210,Victor Michel,139551,56341,Alphonse Gomes,17536,100746,2022-01-13
TRANSFER,1374144,Astrid Lecoq,1690088,315944,Alphonse Gomes,100746,1474890,2022-01-14
CASH_OUT,1016050,Alphonse Gomes,1474890,458840,Agence_moov_Cotonou,300000,-716050,2022-01-14
CASH_OUT,246337,Alphonse Gomes,458840,212503,Agence_moov_Ouidah,300000,53663,2022-01-17
TRANSFER,154409,Alphonse Gomes,212503,58094,Anne Peltier-Raynaud,1150950,996541,2022-01-18
CASH_IN,173205,Agence_moov_Abomey,300000,126795,Alphonse Gomes,58094,231299,2022-01-19
TRANSFER,108030,Alphonse Gomes,231299,123269,Victor Michel,56341,-51689,2022-01-20
CASH_OUT,117029,Alphonse Gomes,123269,6240,Agence_moov_Ouidah,300000,182971,2022-01-22
CASH_IN,266470,Agence_moov_Ouidah,300000,33530,Alphonse Gomes,6240,272710,2022-01-24
CASH_OUT,272600,Alphonse Gomes,272710,110,Agence_moov_Cotonou,300000,27400,2022-01-24
CASH_OUT,103,Alphonse Gomes,110,7,Agence_moov_Ouidah,300000,299897,2022-01-24
CASH_IN,190401,Agence_moov_Abomey,300000,109599,Alphonse Gomes,7,190408,2022-01-24
CASH_IN,118941,Agence_moov_Cotonou,300000,181059,Victor Michel,-51689,67252,2022-01-01
CASH_IN,209043,Agence_moov_Ouidah,300000,90957,Victor Michel,67252,276295,2022-01-01
CASH_IN,189976,Agence_moov_Ouidah,300000,110024,Victor Michel,276295,466271,2022-01-01
CASH_IN,206611,Agence_moov_Cotonou,300000,93389,Victor Michel,466271,672882,2022-01-01
CASH_IN,100104,Agence_moov_Ouidah,300000,199896,Victor Michel,672882,772986,2022-01-03
CASH_IN,11133,Agence_moov_Ouidah,300000,288867,Victor Michel,772986,784119,2022-01-03
TRANSFER,94835,Michelle Samson,1946300,1851465,Victor Michel,784119,878954,2022-01-04
TRANSFER,638991,Victor Michel,878954,239963,Marcelle-Valentine Guibert,611,-638380,2022-01-04
CASH_OUT,103670,Victor Michel,239963,136293,Agence_moov_Abomey,300000,196330,2022-01-04
CASH_OUT,56537,Victor Michel,136293,79756,Agence_moov_Cotonou,300000,243463,2022-01-04
CASH_OUT,62763,Victor Michel,79756,16993,Agence_moov_Abomey,300000,237237,2022-01-06
CASH_OUT,9049,Victor Michel,16993,7944,Agence_moov_Abomey,300000,290951,2022-01-10
CASH_IN,266785,Agence_moov_Abomey,300000,33215,Victor Michel,7944,274729,2022-01-11
CASH_IN,276391,Agence_moov_Abomey,300000,23609,Victor Michel,274729,551120,2022-01-13
TRANSFER,326740,Victor Michel,551120,224380,Richard Le Lévêque,35765,-290975,2022-01-13
CASH_IN,133633,Agence_moov_Ouidah,300000,166367,Victor Michel,224380,358013,2022-01-14
CASH_OUT,313519,Victor Michel,358013,44494,Agence_moov_Ouidah,300000,-13519,2022-01-14
CASH_IN,167652,Agence_moov_Ouidah,300000,132348,Victor Michel,44494,212146,2022-01-14
TRANSFER,26247,Christine Texier,532143,505896,Victor Michel,212146,238393,2022-01-17
CASH_IN,71743,Agence_moov_Cotonou,300000,228257,Victor Michel,238393,310136,2022-01-18
TRANSFER,267395,Victor Michel,310136,42741,Robert-Louis Gosselin,2776,-264619,2022-01-18
CASH_OUT,39487,Victor Michel,42741,3254,Agence_moov_Abomey,300000,260513,2022-01-20
TRANSFER,1402,Victor Michel,3254,1852,Noël Bourgeois,182456,181054,2022-01-20
CASH_IN,219321,Agence_moov_Cotonou,300000,80679,Victor Michel,1852,221173,2022-01-21
CASH_IN,28086,Agence_moov_Abomey,300000,271914,Victor Michel,221173,249259,2022-01-22
CASH_OUT,127176,Victor Michel,249259,122083,Agence_moov_Cotonou,300000,172824,2022-01-23
CASH_OUT,120225,Victor Michel,122083,1858,Agence_moov_Abomey,300000,179775,2022-01-25
CASH_IN,243182,Agence_moov_Ouidah,300000,56818,Victor Michel,1858,245040,2022-01-26
CASH_OUT,507019,Manon Valette,1166145,659126,Agence_moov_Cotonou,300000,-207019,2022-01-01
CASH_IN,130510,Agence_moov_Cotonou,300000,169490,Manon Valette,659126,789636,2022-01-02
TRANSFER,397356,Manon Valette,789636,392280,Nicolas Salmon Le Hamon,1082600,685244,2022-01-02
CASH_IN,43838,Agence_moov_Cotonou,300000,256162,Manon Valette,392280,436118,2022-01-02
CASH_OUT,288887,Manon Valette,436118,147231,Agence_moov_Cotonou,300000,11113,2022-01-04
TRANSFER,26951,Andrée-Thérèse Mendès,84791,57840,Manon Valette,147231,174182,2022-01-08
CASH_OUT,136404,Manon Valette,174182,37778,Agence_moov_Ouidah,300000,163596,2022-01-09
CASH_OUT,37143,Manon Valette,37778,635,Agence_moov_Ouidah,300000,262857,2022-01-10
CASH_OUT,523,Manon Valette,635,112,Agence_moov_Ouidah,300000,299477,2022-01-12
CASH_OUT,112,Manon Valette,112,0,Agence_moov_Abomey,300000,299888,2022-01-12
CASH_IN,14774,Agence_moov_Cotonou,300000,285226,Manon Valette,0,14774,2022-01-13
CASH_OUT,5816,Manon Valette,14774,8958,Agence_moov_Ouidah,300000,294184,2022-01-14
CASH_IN,129480,Agence_moov_Abomey,300000,170520,Manon Valette,8958,138438,2022-01-14
CASH_OUT,129064,Manon Valette,138438,9374,Agence_moov_Ouidah,300000,170936,2022-01-16
CASH_IN,185140,Agence_moov_Cotonou,300000,114860,Manon Valette,9374,194514,2022-01-16
CASH_OUT,107466,Manon Valette,194514,87048,Agence_moov_Ouidah,300000,192534,2022-01-17
TRANSFER,36929,Manon Valette,87048,50119,Renée Rousseau-Henry,113704,76775,2022-01-19
CASH_IN,282099,Agence_moov_Ouidah,300000,17901,Manon Valette,50119,332218,2022-01-21
CASH_IN,86665,Agence_moov_Abomey,300000,213335,Manon Valette,332218,418883,2022-01-22
CASH_IN,140438,Agence_moov_Cotonou,300000,159562,Manon Valette,418883,559321,2022-01-23
CASH_IN,59587,Agence_moov_Ouidah,300000,240413,Manon Valette,559321,618908,2022-01-24
TRANSFER,178546,Manon Valette,618908,440362,Bertrand Regnier,818500,639954,2022-01-25
CASH_OUT,343425,Manon Valette,440362,96937,Agence_moov_Abomey,300000,-43425,2022-01-25
CASH_IN,5444,Agence_moov_Abomey,300000,294556,Manon Valette,96937,102381,2022-01-25
TRANSFER,207409,Astrid Lecoq,315944,108535,Nathalie Bonnin-Joubert,321216,528625,2022-01-04
TRANSFER,13736,Nathalie Bonnin-Joubert,528625,514889,Simone Muller de la Brun,3213,-10523,2022-01-05
CASH_OUT,132656,Nathalie Bonnin-Joubert,514889,382233,Agence_moov_Ouidah,300000,167344,2022-01-05
CASH_OUT,152674,Nathalie Bonnin-Joubert,382233,229559,Agence_moov_Cotonou,300000,147326,2022-01-06
CASH_IN,299164,Agence_moov_Ouidah,300000,836,Nathalie Bonnin-Joubert,229559,528723,2022-01-06
TRANSFER,275411,Nathalie Bonnin-Joubert,528723,253312,Nath Loiseau,87814,-187597,2022-01-07
TRANSFER,216062,Nathalie Bonnin-Joubert,253312,37250,Théodore Joseph-Lefebvre,1209157,993095,2022-01-07
CASH_OUT,6896,Nathalie Bonnin-Joubert,37250,30354,Agence_moov_Ouidah,300000,293104,2022-01-09
CASH_OUT,7641,Nathalie Bonnin-Joubert,30354,22713,Agence_moov_Cotonou,300000,292359,2022-01-10
CASH_IN,159887,Agence_moov_Abomey,300000,140113,Nathalie Bonnin-Joubert,22713,182600,2022-01-10
CASH_IN,106683,Agence_moov_Ouidah,300000,193317,Nathalie Bonnin-Joubert,182600,289283,2022-01-10
TRANSFER,217166,Nathalie Bonnin-Joubert,289283,72117,Camille Morvan,4875,-212291,2022-01-12
CASH_OUT,59502,Nathalie Bonnin-Joubert,72117,12615,Agence_moov_Abomey,300000,240498,2022-01-12
