relative_to,sender,receiver,operator,type,date,amount
Thibault Salmon,,,mtn,CASH_OUT,2022-01-04,251300
Thibault Salmon,,,mtn,CASH_OUT,2022-01-05,480700
Thibault Salmon,,,mtn,CASH_OUT,2022-01-07,401600
Thibault Salmon,Thibault Salmon,Colette-Valérie Maury,mtn,TRANSFER,2022-01-08,375900
Colette-Valérie Maury,Thibault Salmon,Colette-Valérie Maury,mtn,RECEIPT,2022-01-08,375900
Thibault Salmon,Thibault Salmon,Astrid Torres,mtn,TRANSFER,2022-01-09,295000
Astrid Torres,Thibault Salmon,Astrid Torres,mtn,RECEIPT,2022-01-09,295000
Thibault Salmon,Thibault Salmon,Marc Allard,mtn,TRANSFER,2022-01-10,253600
Marc Allard,Thibault Salmon,Marc Allard,mtn,RECEIPT,2022-01-10,253600
Thibault Salmon,Laurent Lombard,Thibault Salmon,mtn,RECEIPT,2022-01-11,326200
Laurent Lombard,Laurent Lombard,Thibault Salmon,mtn,TRANSFER,2022-01-11,326200
Thibault Salmon,,,mtn,CASH_IN,2022-01-11,176100
Thibault Salmon,,,mtn,CASH_OUT,2022-01-11,238600
Thibault Salmon,Thibault Salmon,Christelle Pascal,mtn,TRANSFER,2022-01-12,80200
Christelle Pascal,Thibault Salmon,Christelle Pascal,mtn,RECEIPT,2022-01-12,80200
Thibault Salmon,,,mtn,CASH_OUT,2022-01-12,43000
Thibault Salmon,Colette-Valérie Maury,Thibault Salmon,mtn,RECEIPT,2022-01-15,404600
Colette-Valérie Maury,Colette-Valérie Maury,Thibault Salmon,mtn,TRANSFER,2022-01-15,404600
Thibault Salmon,,,mtn,CASH_OUT,2022-01-15,427600
Thibault Salmon,,,mtn,CASH_IN,2022-01-15,175300
Thibault Salmon,,,mtn,CASH_OUT,2022-01-18,74600
Thibault Salmon,,,mtn,CASH_OUT,2022-01-18,255900
Thibault Salmon,,,mtn,CASH_OUT,2022-01-19,255800
Thibault Salmon,Sabine-Michelle Fontaine,Thibault Salmon,mtn,RECEIPT,2022-01-21,25100
Sabine-Michelle Fontaine,Sabine-Michelle Fontaine,Thibault Salmon,mtn,TRANSFER,2022-01-21,25100
Thibault Salmon,,,mtn,CASH_OUT,2022-01-24,160000
Thibault Salmon,Thibault Salmon,Marie Legendre,mtn,TRANSFER,2022-01-27,479300
Marie Legendre,Thibault Salmon,Marie Legendre,mtn,RECEIPT,2022-01-27,479300
Thibault Salmon,Isaac Diallo,Thibault Salmon,mtn,RECEIPT,2022-01-27,367500
Isaac Diallo,Isaac Diallo,Thibault Salmon,mtn,TRANSFER,2022-01-27,367500
Brigitte-Olivie Nicolas,,,mtn,CASH_OUT,2022-01-01,29300
Brigitte-Olivie Nicolas,Jacqueline Lemonnier-Nguyen,Brigitte-Olivie Nicolas,mtn,RECEIPT,2022-01-01,99500
Jacqueline Lemonnier-Nguyen,Jacqueline Lemonnier-Nguyen,Brigitte-Olivie Nicolas,mtn,TRANSFER,2022-01-01,99500
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-01-01,238100
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-01-02,235900
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-01-03,156900
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-01-05,156400
Brigitte-Olivie Nicolas,Noël Marchand,Brigitte-Olivie Nicolas,mtn,RECEIPT,2022-01-07,184400
Noël Marchand,Noël Marchand,Brigitte-Olivie Nicolas,mtn,TRANSFER,2022-01-07,184400
Brigitte-Olivie Nicolas,Brigitte-Olivie Nicolas,Amélie-Marie Jacquot,mtn,TRANSFER,2022-01-08,383100
Amélie-Marie Jacquot,Brigitte-Olivie Nicolas,Amélie-Marie Jacquot,mtn,RECEIPT,2022-01-08,383100
Brigitte-Olivie Nicolas,,,mtn,CASH_OUT,2022-01-09,250400
Brigitte-Olivie Nicolas,Antoinette Leconte-Boutin,Brigitte-Olivie Nicolas,mtn,RECEIPT,2022-01-10,471300
Antoinette Leconte-Boutin,Antoinette Leconte-Boutin,Brigitte-Olivie Nicolas,mtn,TRANSFER,2022-01-10,471300
Brigitte-Olivie Nicolas,,,mtn,CASH_OUT,2022-01-11,198600
Brigitte-Olivie Nicolas,Charles Dupuy,Brigitte-Olivie Nicolas,mtn,RECEIPT,2022-01-13,394300
Charles Dupuy,Charles Dupuy,Brigitte-Olivie Nicolas,mtn,TRANSFER,2022-01-13,394300
Brigitte-Olivie Nicolas,Brigitte-Olivie Nicolas,Sabine-Michelle Fontaine,mtn,TRANSFER,2022-01-15,158700
Sabine-Michelle Fontaine,Brigitte-Olivie Nicolas,Sabine-Michelle Fontaine,mtn,RECEIPT,2022-01-15,158700
Brigitte-Olivie Nicolas,,,mtn,CASH_OUT,2022-01-15,304600
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-01-15,195200
Brigitte-Olivie Nicolas,Brigitte-Olivie Nicolas,Marc Allard,mtn,TRANSFER,2022-01-16,302500
Marc Allard,Brigitte-Olivie Nicolas,Marc Allard,mtn,RECEIPT,2022-01-16,302500
Brigitte-Olivie Nicolas,Brigitte-Olivie Nicolas,Arnaude Hernandez-Perret,mtn,TRANSFER,2022-01-18,498900
Arnaude Hernandez-Perret,Brigitte-Olivie Nicolas,Arnaude Hernandez-Perret,mtn,RECEIPT,2022-01-18,498900
Brigitte-Olivie Nicolas,Brigitte-Olivie Nicolas,Charles Dupuy,mtn,TRANSFER,2022-01-19,197800
Charles Dupuy,Brigitte-Olivie Nicolas,Charles Dupuy,mtn,RECEIPT,2022-01-19,197800
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-01-21,492900
Brigitte-Olivie Nicolas,,,mtn,CASH_IN,2022-01-22,363100
Brigitte-Olivie Nicolas,,,mtn,CASH_OUT,2022-01-22,333600
Brigitte-Olivie Nicolas,Brigitte-Olivie Nicolas,Thibault Martin,mtn,TRANSFER,2022-01-22,461100
Thibault Martin,Brigitte-Olivie Nicolas,Thibault Martin,mtn,RECEIPT,2022-01-22,461100
Brigitte-Olivie Nicolas,Gabriel Ruiz-Léger,Brigitte-Olivie Nicolas,mtn,RECEIPT,2022-01-24,268800
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Brigitte-Olivie Nicolas,mtn,TRANSFER,2022-01-24,268800
Brigitte-Olivie Nicolas,Alexandrie Martel,Brigitte-Olivie Nicolas,mtn,RECEIPT,2022-01-24,35600
Alexandrie Martel,Alexandrie Martel,Brigitte-Olivie Nicolas,mtn,TRANSFER,2022-01-24,35600
Cécile Julien,,,mtn,CASH_OUT,2022-01-01,217000
Cécile Julien,,,mtn,CASH_OUT,2022-01-01,262100
Cécile Julien,Jacqueline Colas,Cécile Julien,mtn,RECEIPT,2022-01-03,290000
Jacqueline Colas,Jacqueline Colas,Cécile Julien,mtn,TRANSFER,2022-01-03,290000
Cécile Julien,,,mtn,CASH_IN,2022-01-04,24900
Cécile Julien,Cécile Julien,Nicole Jacquet,mtn,TRANSFER,2022-01-05,376200
Nicole Jacquet,Cécile Julien,Nicole Jacquet,mtn,RECEIPT,2022-01-05,376200
Cécile Julien,Cécile Julien,Marie-Sylvie Arnaud,mtn,TRANSFER,2022-01-07,173800
Marie-Sylvie Arnaud,Cécile Julien,Marie-Sylvie Arnaud,mtn,RECEIPT,2022-01-07,173800
Cécile Julien,,,mtn,CASH_IN,2022-01-08,37800
Cécile Julien,Cécile Julien,Marie-Sylvie Arnaud,mtn,TRANSFER,2022-01-10,51100
Marie-Sylvie Arnaud,Cécile Julien,Marie-Sylvie Arnaud,mtn,RECEIPT,2022-01-10,51100
Cécile Julien,,,mtn,CASH_IN,2022-01-10,257100
Cécile Julien,Cécile Julien,Antoinette Auger,mtn,TRANSFER,2022-01-11,36800
Antoinette Auger,Cécile Julien,Antoinette Auger,mtn,RECEIPT,2022-01-11,36800
Cécile Julien,Raymond Lévy,Cécile Julien,mtn,RECEIPT,2022-01-12,118000
Raymond Lévy,Raymond Lévy,Cécile Julien,mtn,TRANSFER,2022-01-12,118000
Cécile Julien,Frédérique Ribeiro,Cécile Julien,mtn,RECEIPT,2022-01-12,208600
Frédérique Ribeiro,Frédérique Ribeiro,Cécile Julien,mtn,TRANSFER,2022-01-12,208600
Cécile Julien,Lorraine Martel,Cécile Julien,mtn,RECEIPT,2022-01-17,344800
Lorraine Martel,Lorraine Martel,Cécile Julien,mtn,TRANSFER,2022-01-17,344800
Cécile Julien,,,mtn,CASH_OUT,2022-01-18,14900
Cécile Julien,,,mtn,CASH_IN,2022-01-20,367100
Cécile Julien,,,mtn,CASH_OUT,2022-01-20,137500
Cécile Julien,,,mtn,CASH_IN,2022-01-21,272000
Cécile Julien,,,mtn,CASH_OUT,2022-01-21,460700
Cécile Julien,,,mtn,CASH_IN,2022-01-21,474200
Cécile Julien,,,mtn,CASH_IN,2022-01-22,122600
Cécile Julien,,,mtn,CASH_IN,2022-01-22,422400
Cécile Julien,,,mtn,CASH_OUT,2022-01-22,463900
Cécile Julien,Georges Brunel,Cécile Julien,mtn,RECEIPT,2022-01-24,281600
Georges Brunel,Georges Brunel,Cécile Julien,mtn,TRANSFER,2022-01-24,281600
Cécile Julien,Cécile Julien,Amélie-Marie Jacquot,mtn,TRANSFER,2022-01-25,44700
Amélie-Marie Jacquot,Cécile Julien,Amélie-Marie Jacquot,mtn,RECEIPT,2022-01-25,44700
Cécile Julien,,,mtn,CASH_OUT,2022-01-26,27900
Cécile Julien,,,mtn,CASH_OUT,2022-01-27,492400
Maggie Gaudin du Bonnin,Claire Noël,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-01-02,289700
Claire Noël,Claire Noël,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-01-02,289700
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-01-02,275000
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-01-02,126200
Maggie Gaudin du Bonnin,Anouk Camus,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-01-03,323200
Anouk Camus,Anouk Camus,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-01-03,323200
Maggie Gaudin du Bonnin,Antoinette Auger,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-01-03,262200
Antoinette Auger,Antoinette Auger,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-01-03,262200
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-03,131900
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-01-05,117100
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Claire Noël,mtn,TRANSFER,2022-01-05,224600
Claire Noël,Maggie Gaudin du Bonnin,Claire Noël,mtn,RECEIPT,2022-01-05,224600
Maggie Gaudin du Bonnin,Isaac Diallo,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-01-06,97900
Isaac Diallo,Isaac Diallo,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-01-06,97900
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Arnaude Hernandez-Perret,mtn,TRANSFER,2022-01-07,376600
Arnaude Hernandez-Perret,Maggie Gaudin du Bonnin,Arnaude Hernandez-Perret,mtn,RECEIPT,2022-01-07,376600
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-07,185600
Maggie Gaudin du Bonnin,Marc Allard,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-01-09,224600
Marc Allard,Marc Allard,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-01-09,224600
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-10,397000
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-10,465700
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-01-12,350800
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-01-13,495600
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-01-15,489400
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-15,363300
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-17,473400
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-17,134400
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-18,355300
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-01-19,35500
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-19,280600
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-22,131300
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Marine-Nicole Michel,mtn,TRANSFER,2022-01-23,296300
Marine-Nicole Michel,Maggie Gaudin du Bonnin,Marine-Nicole Michel,mtn,RECEIPT,2022-01-23,296300
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-24,141300
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-25,6700
Maggie Gaudin du Bonnin,Lorraine Martel,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-01-25,428100
Lorraine Martel,Lorraine Martel,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-01-25,428100
Maggie Gaudin du Bonnin,Julien Dupré de la Roussel,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-01-27,69600
Julien Dupré de la Roussel,Julien Dupré de la Roussel,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-01-27,69600
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-01-27,45500
Jérôme Barre,,,mtn,CASH_IN,2022-01-01,494200
Jérôme Barre,Maggie Pasquier Le François,Jérôme Barre,mtn,RECEIPT,2022-01-02,40400
Maggie Pasquier Le François,Maggie Pasquier Le François,Jérôme Barre,mtn,TRANSFER,2022-01-02,40400
Jérôme Barre,Jérôme Barre,Anaïs Courtois,mtn,TRANSFER,2022-01-03,500
Anaïs Courtois,Jérôme Barre,Anaïs Courtois,mtn,RECEIPT,2022-01-03,500
Jérôme Barre,,,mtn,CASH_IN,2022-01-04,5600
Jérôme Barre,Jérôme Barre,Arthur Lemaître,mtn,TRANSFER,2022-01-05,393100
Arthur Lemaître,Jérôme Barre,Arthur Lemaître,mtn,RECEIPT,2022-01-05,393100
Jérôme Barre,Gilles-Éric Hoarau,Jérôme Barre,mtn,RECEIPT,2022-01-05,147100
Gilles-Éric Hoarau,Gilles-Éric Hoarau,Jérôme Barre,mtn,TRANSFER,2022-01-05,147100
Jérôme Barre,,,mtn,CASH_OUT,2022-01-06,351500
Jérôme Barre,,,mtn,CASH_IN,2022-01-06,476900
Jérôme Barre,Jérôme Barre,Henri Gaillard,mtn,TRANSFER,2022-01-08,116500
Henri Gaillard,Jérôme Barre,Henri Gaillard,mtn,RECEIPT,2022-01-08,116500
Jérôme Barre,Jérôme Barre,Amélie-Marie Jacquot,mtn,TRANSFER,2022-01-10,210000
Amélie-Marie Jacquot,Jérôme Barre,Amélie-Marie Jacquot,mtn,RECEIPT,2022-01-10,210000
Jérôme Barre,Jérôme Barre,Anaïs Courtois,mtn,TRANSFER,2022-01-10,263700
Anaïs Courtois,Jérôme Barre,Anaïs Courtois,mtn,RECEIPT,2022-01-10,263700
Jérôme Barre,,,mtn,CASH_OUT,2022-01-10,257300
Jérôme Barre,,,mtn,CASH_OUT,2022-01-13,403300
Jérôme Barre,Alexandrie Martel,Jérôme Barre,mtn,RECEIPT,2022-01-14,320500
Alexandrie Martel,Alexandrie Martel,Jérôme Barre,mtn,TRANSFER,2022-01-14,320500
Jérôme Barre,,,mtn,CASH_IN,2022-01-15,86100
Jérôme Barre,Anaïs Courtois,Jérôme Barre,mtn,RECEIPT,2022-01-16,301300
Anaïs Courtois,Anaïs Courtois,Jérôme Barre,mtn,TRANSFER,2022-01-16,301300
Jérôme Barre,Jérôme Barre,Sébastien Monnier,mtn,TRANSFER,2022-01-17,156600
Sébastien Monnier,Jérôme Barre,Sébastien Monnier,mtn,RECEIPT,2022-01-17,156600
Jérôme Barre,,,mtn,CASH_OUT,2022-01-17,222400
Jérôme Barre,Jacqueline Colas,Jérôme Barre,mtn,RECEIPT,2022-01-18,426100
Jacqueline Colas,Jacqueline Colas,Jérôme Barre,mtn,TRANSFER,2022-01-18,426100
Jérôme Barre,,,mtn,CASH_OUT,2022-01-24,392200
Jérôme Barre,,,mtn,CASH_OUT,2022-01-24,304600
Jérôme Barre,,,mtn,CASH_IN,2022-01-26,67500
Gabriel Ruiz-Léger,André de Hebert,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-01-01,142400
André de Hebert,André de Hebert,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-01-01,142400
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-02,152600
Gabriel Ruiz-Léger,René Diaz,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-01-03,202400
René Diaz,René Diaz,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-01-03,202400
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Christelle Pascal,mtn,TRANSFER,2022-01-04,135900
Christelle Pascal,Gabriel Ruiz-Léger,Christelle Pascal,mtn,RECEIPT,2022-01-04,135900
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-05,205400
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-06,177400
Gabriel Ruiz-Léger,Arthur Lemaître,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-01-06,450200
Arthur Lemaître,Arthur Lemaître,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-01-06,450200
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-06,365600
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-07,450300
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-07,411800
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-08,394400
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-08,330300
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-08,41900
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-09,349400
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-09,236300
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Marc Allard,mtn,TRANSFER,2022-01-09,469100
Marc Allard,Gabriel Ruiz-Léger,Marc Allard,mtn,RECEIPT,2022-01-09,469100
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-10,294100
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-13,260200
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-15,423400
Gabriel Ruiz-Léger,Marguerite-Michelle Fournier,Gabriel Ruiz-Léger,mtn,RECEIPT,2022-01-16,420700
Marguerite-Michelle Fournier,Marguerite-Michelle Fournier,Gabriel Ruiz-Léger,mtn,TRANSFER,2022-01-16,420700
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-16,57200
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-16,277500
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-19,349100
Gabriel Ruiz-Léger,Gabriel Ruiz-Léger,Théophile Thierry,mtn,TRANSFER,2022-01-20,89900
Théophile Thierry,Gabriel Ruiz-Léger,Théophile Thierry,mtn,RECEIPT,2022-01-20,89900
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-21,209900
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-22,6900
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-26,303500
Gabriel Ruiz-Léger,,,mtn,CASH_OUT,2022-01-26,424100
Gabriel Ruiz-Léger,,,mtn,CASH_IN,2022-01-27,9400
Claude de la Julien,Claude de la Julien,Sébastien Monnier,mtn,TRANSFER,2022-01-01,27100
Sébastien Monnier,Claude de la Julien,Sébastien Monnier,mtn,RECEIPT,2022-01-01,27100
Claude de la Julien,,,mtn,CASH_IN,2022-01-02,166400
Claude de la Julien,,,mtn,CASH_IN,2022-01-02,413600
Claude de la Julien,,,mtn,CASH_OUT,2022-01-03,71700
Claude de la Julien,,,mtn,CASH_OUT,2022-01-04,460500
Claude de la Julien,Claude de la Julien,Alexandrie Martel,mtn,TRANSFER,2022-01-05,32100
Alexandrie Martel,Claude de la Julien,Alexandrie Martel,mtn,RECEIPT,2022-01-05,32100
Claude de la Julien,Claude de la Julien,Clémence Pages,mtn,TRANSFER,2022-01-07,388600
Clémence Pages,Claude de la Julien,Clémence Pages,mtn,RECEIPT,2022-01-07,388600
Claude de la Julien,Claude de la Julien,Marcel Besson-Barre,mtn,TRANSFER,2022-01-08,37600
Marcel Besson-Barre,Claude de la Julien,Marcel Besson-Barre,mtn,RECEIPT,2022-01-08,37600
Claude de la Julien,,,mtn,CASH_OUT,2022-01-09,434700
Claude de la Julien,Claude de la Julien,Antoinette Auger,mtn,TRANSFER,2022-01-10,487100
Antoinette Auger,Claude de la Julien,Antoinette Auger,mtn,RECEIPT,2022-01-10,487100
Claude de la Julien,Claude de la Julien,Laurent Lombard,mtn,TRANSFER,2022-01-10,490900
Laurent Lombard,Claude de la Julien,Laurent Lombard,mtn,RECEIPT,2022-01-10,490900
Claude de la Julien,,,mtn,CASH_IN,2022-01-11,202900
Claude de la Julien,,,mtn,CASH_IN,2022-01-13,332600
Claude de la Julien,Théophile Thierry,Claude de la Julien,mtn,RECEIPT,2022-01-13,186100
Théophile Thierry,Théophile Thierry,Claude de la Julien,mtn,TRANSFER,2022-01-13,186100
Claude de la Julien,,,mtn,CASH_IN,2022-01-14,285900
Claude de la Julien,,,mtn,CASH_OUT,2022-01-19,9400
Claude de la Julien,,,mtn,CASH_IN,2022-01-19,162700
Claude de la Julien,,,mtn,CASH_OUT,2022-01-20,143100
Claude de la Julien,Claude de la Julien,Adrien Dupré du Hamon,mtn,TRANSFER,2022-01-22,254900
Adrien Dupré du Hamon,Claude de la Julien,Adrien Dupré du Hamon,mtn,RECEIPT,2022-01-22,254900
Claude de la Julien,Gilles-Éric Hoarau,Claude de la Julien,mtn,RECEIPT,2022-01-23,156300
Gilles-Éric Hoarau,Gilles-Éric Hoarau,Claude de la Julien,mtn,TRANSFER,2022-01-23,156300
Claude de la Julien,,,mtn,CASH_IN,2022-01-23,2600
Claude de la Julien,Claude de la Julien,Louise Hervé,mtn,TRANSFER,2022-01-24,402300
Louise Hervé,Claude de la Julien,Louise Hervé,mtn,RECEIPT,2022-01-24,402300
Claude de la Julien,Anouk Camus,Claude de la Julien,mtn,RECEIPT,2022-01-25,254200
Anouk Camus,Anouk Camus,Claude de la Julien,mtn,TRANSFER,2022-01-25,254200
Claude de la Julien,Marcel Besson-Barre,Claude de la Julien,mtn,RECEIPT,2022-01-26,229000
Marcel Besson-Barre,Marcel Besson-Barre,Claude de la Julien,mtn,TRANSFER,2022-01-26,229000
Claude de la Julien,,,mtn,CASH_OUT,2022-01-26,497900
Claude de la Julien,Claude de la Julien,Noël Marchand,mtn,TRANSFER,2022-01-26,218500
Noël Marchand,Claude de la Julien,Noël Marchand,mtn,RECEIPT,2022-01-26,218500
Claude de la Julien,Claude de la Julien,Marguerite-Michelle Fournier,mtn,TRANSFER,2022-01-26,337000
Marguerite-Michelle Fournier,Claude de la Julien,Marguerite-Michelle Fournier,mtn,RECEIPT,2022-01-26,337000
Marine-Nicole Michel,,,mtn,CASH_IN,2022-01-02,422300
Marine-Nicole Michel,Marine-Nicole Michel,André de Hebert,mtn,TRANSFER,2022-01-02,166400
André de Hebert,Marine-Nicole Michel,André de Hebert,mtn,RECEIPT,2022-01-02,166400
Marine-Nicole Michel,,,mtn,CASH_OUT,2022-01-09,175700
Marine-Nicole Michel,,,mtn,CASH_OUT,2022-01-09,369000
Marine-Nicole Michel,Olivier Deschamps,Marine-Nicole Michel,mtn,RECEIPT,2022-01-09,323300
Olivier Deschamps,Olivier Deschamps,Marine-Nicole Michel,mtn,TRANSFER,2022-01-09,323300
Marine-Nicole Michel,Marine-Nicole Michel,Christelle Pascal,mtn,TRANSFER,2022-01-12,187400
Christelle Pascal,Marine-Nicole Michel,Christelle Pascal,mtn,RECEIPT,2022-01-12,187400
Marine-Nicole Michel,,,mtn,CASH_IN,2022-01-14,296000
Marine-Nicole Michel,Aimé Colas du Prévost,Marine-Nicole Michel,mtn,RECEIPT,2022-01-15,248400
Aimé Colas du Prévost,Aimé Colas du Prévost,Marine-Nicole Michel,mtn,TRANSFER,2022-01-15,248400
Marine-Nicole Michel,,,mtn,CASH_IN,2022-01-16,108100
Marine-Nicole Michel,,,mtn,CASH_IN,2022-01-16,179200
Marine-Nicole Michel,,,mtn,CASH_OUT,2022-01-16,153300
Marine-Nicole Michel,Nicolas de la Paul,Marine-Nicole Michel,mtn,RECEIPT,2022-01-17,94600
Nicolas de la Paul,Nicolas de la Paul,Marine-Nicole Michel,mtn,TRANSFER,2022-01-17,94600
Marine-Nicole Michel,Antoine Lemonnier,Marine-Nicole Michel,mtn,RECEIPT,2022-01-17,160700
Antoine Lemonnier,Antoine Lemonnier,Marine-Nicole Michel,mtn,TRANSFER,2022-01-17,160700
Marine-Nicole Michel,Amélie Faivre,Marine-Nicole Michel,mtn,RECEIPT,2022-01-19,402000
Amélie Faivre,Amélie Faivre,Marine-Nicole Michel,mtn,TRANSFER,2022-01-19,402000
Marine-Nicole Michel,Marine-Nicole Michel,Nicolas de la Paul,mtn,TRANSFER,2022-01-20,413800
Nicolas de la Paul,Marine-Nicole Michel,Nicolas de la Paul,mtn,RECEIPT,2022-01-20,413800
Marine-Nicole Michel,,,mtn,CASH_OUT,2022-01-20,4000
Marine-Nicole Michel,Raymond Lévy,Marine-Nicole Michel,mtn,RECEIPT,2022-01-21,441700
Raymond Lévy,Raymond Lévy,Marine-Nicole Michel,mtn,TRANSFER,2022-01-21,441700
Marine-Nicole Michel,,,mtn,CASH_OUT,2022-01-22,157400
Marine-Nicole Michel,,,mtn,CASH_OUT,2022-01-24,140500
Marine-Nicole Michel,,,mtn,CASH_IN,2022-01-24,101800
Marine-Nicole Michel,,,mtn,CASH_IN,2022-01-26,290900
Marine-Nicole Michel,Marine-Nicole Michel,Christelle Pascal,mtn,TRANSFER,2022-01-26,484600
Christelle Pascal,Marine-Nicole Michel,Christelle Pascal,mtn,RECEIPT,2022-01-26,484600
Amélie-Marie Jacquot,,,mtn,CASH_OUT,2022-01-01,202400
Amélie-Marie Jacquot,,,mtn,CASH_OUT,2022-01-01,301700
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Clémence Pages,mtn,TRANSFER,2022-01-02,261100
Clémence Pages,Amélie-Marie Jacquot,Clémence Pages,mtn,RECEIPT,2022-01-02,261100
Amélie-Marie Jacquot,,,mtn,CASH_IN,2022-01-03,97100
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Astrid Torres,mtn,TRANSFER,2022-01-03,358500
Astrid Torres,Amélie-Marie Jacquot,Astrid Torres,mtn,RECEIPT,2022-01-03,358500
Amélie-Marie Jacquot,Christelle Pascal,Amélie-Marie Jacquot,mtn,RECEIPT,2022-01-05,180700
Christelle Pascal,Christelle Pascal,Amélie-Marie Jacquot,mtn,TRANSFER,2022-01-05,180700
Amélie-Marie Jacquot,,,mtn,CASH_OUT,2022-01-05,278900
Amélie-Marie Jacquot,,,mtn,CASH_IN,2022-01-06,213100
Amélie-Marie Jacquot,,,mtn,CASH_OUT,2022-01-07,1500
Amélie-Marie Jacquot,,,mtn,CASH_OUT,2022-01-08,175300
Amélie-Marie Jacquot,Jacqueline Colas,Amélie-Marie Jacquot,mtn,RECEIPT,2022-01-09,11900
Jacqueline Colas,Jacqueline Colas,Amélie-Marie Jacquot,mtn,TRANSFER,2022-01-09,11900
Amélie-Marie Jacquot,,,mtn,CASH_IN,2022-01-12,160400
Amélie-Marie Jacquot,,,mtn,CASH_IN,2022-01-12,204100
